Year,GeoAreaName,Value
2012,Slovenia,32
2013,Slovenia,28
2014,Slovenia,16
2015,Slovenia,28
2016,Slovenia,22
2017,Slovenia,13
2018,Slovenia,23
2019,Slovenia,14
2020,Slovenia,15
2021,Slovenia,28
2006,Sweden,0
2008,Sweden,0
2009,Sweden,0
2010,Sweden,0
2011,Sweden,0
2012,Sweden,0
2013,Sweden,0
2014,Sweden,2
2015,Sweden,0
2016,Sweden,0
2017,Sweden,0
2018,Sweden,0
2019,Sweden,0
2020,Sweden,454767
2015,Tajikistan,0
2016,Tajikistan,0
2017,Tajikistan,0
2018,Tajikistan,80
2019,Tajikistan,0
2020,Tajikistan,0
2015,Türkiye,56
2016,Türkiye,30
2017,Türkiye,131
2018,Türkiye,96
2019,Türkiye,455
2020,Türkiye,2568
2017,Albania,5
2018,Albania,18
2019,Albania,13
2020,Albania,33
2005,Montenegro,0
2006,Montenegro,232
2007,Montenegro,0
2008,Montenegro,0
2009,Montenegro,2
2010,Montenegro,0
2011,Montenegro,0
2012,Montenegro,0
2013,Montenegro,31
2014,Montenegro,0
2015,Montenegro,0
2016,Montenegro,6
2017,Montenegro,0
2018,Montenegro,2
2020,Uzbekistan,1008
2021,Uzbekistan,1637
2005,Albania,11
2006,Albania,3
2007,Albania,2
2008,Albania,3
2009,Albania,3
2010,Albania,1025
2011,Albania,208
2012,Albania,20
2013,Albania,13
2014,Albania,154
2015,Albania,19
2016,Albania,15
2017,Albania,5
2018,Albania,18
2019,Albania,13
2020,Albania,33
2020,Montenegro,0
2021,Montenegro,0
2017,Netherlands,0
2019,Netherlands,0
2017,Norway,1310
2015,Portugal,1266
2005,Austria,111
2006,Austria,61
2007,Austria,109
2008,Austria,152
2009,Austria,119
2010,Austria,65
2011,Austria,57
2012,Austria,58
2013,Austria,583
2014,Austria,30
2015,Austria,196
2016,Austria,60
2016,Portugal,1550
2017,Portugal,1906
2018,Portugal,486
2019,Portugal,584
2020,Portugal,421979
2021,Portugal,993608
2017,Austria,271
2018,Austria,29
2019,Austria,55
2020,Austria,44
2005,Armenia,3139
2006,Armenia,4577
2005,Romania,2559
2006,Romania,2781
2007,Romania,187
2008,Romania,638
2009,Romania,750
2010,Romania,2775
2007,Armenia,5866
2008,Armenia,6686
2009,Armenia,5787
2010,Armenia,3415
2011,Armenia,1202
2012,Armenia,3420
2011,Romania,1119
2012,Romania,488
2013,Romania,638
2014,Romania,885
2015,Romania,744
2016,Romania,2263
2013,Armenia,8647
2015,Armenia,9213
2016,Armenia,9228
2017,Armenia,10688
2018,Armenia,11213
2019,Armenia,12502
2020,Armenia,167298
2021,Armenia,190641
2005,Bulgaria,365
2006,Bulgaria,0
2007,Bulgaria,0
2008,Bulgaria,7
2009,Bulgaria,0
2010,Bulgaria,7
2011,Bulgaria,0
2012,Bulgaria,0
2013,Bulgaria,0
2014,Bulgaria,297
2015,Bulgaria,1037
2016,Bulgaria,1116
2017,Bulgaria,1
2018,Bulgaria,0
2019,Bulgaria,145
2020,Bulgaria,0
2015,Belarus,0
2016,Belarus,0
2017,Belarus,0
2018,Belarus,0
2019,Belarus,0
2020,Belarus,0
2017,Romania,160
2018,Romania,0
2019,Romania,25
2020,Romania,27
2021,Romania,4350
2005,Serbia,54
2006,Serbia,399
2007,Serbia,28
2008,Serbia,72
2009,Serbia,45
2010,Serbia,228
2011,Serbia,94
2012,Serbia,554
2013,Serbia,91
2014,Serbia,5
2016,Serbia,5
2017,Serbia,2
2018,Serbia,640
2021,Belarus,0
2017,Croatia,38
2005,Cyprus,0
2006,Cyprus,1
2007,Cyprus,3
2008,Cyprus,15
2020,Serbia,3
2021,Serbia,99
2005,Slovenia,28
2006,Slovenia,24
2007,Slovenia,18
2008,Slovenia,20
2009,Cyprus,6
2010,Cyprus,1
2011,Cyprus,39
2012,Cyprus,4
2013,Cyprus,1
2014,Cyprus,0
2015,Cyprus,0
2016,Cyprus,9
2018,Cyprus,5
2021,Cyprus,1
2015,Czechia,0
2016,Czechia,0
2017,Czechia,1
2015,Denmark,0
2016,Denmark,0
2017,Denmark,0
2018,Denmark,0
2019,Denmark,0
2009,Slovenia,24
2010,Slovenia,27
2011,Slovenia,29
2012,Slovenia,32
2013,Slovenia,28
2014,Slovenia,16
2020,Denmark,167352
2005,Estonia,11
2006,Estonia,0
2007,Estonia,0
2008,Estonia,0
2009,Estonia,0
2015,Slovenia,28
2016,Slovenia,22
2017,Slovenia,13
2018,Slovenia,23
2019,Slovenia,14
2020,Slovenia,15
2010,Estonia,600
2011,Estonia,0
2012,Estonia,0
2013,Estonia,0
2014,Estonia,0
2015,Estonia,0
2016,Estonia,0
2017,Estonia,0
2018,Estonia,0
2005,Finland,458
2006,Finland,212
2007,Finland,142
2008,Finland,265
2009,Finland,193
2010,Finland,178
2011,Finland,124
2012,Finland,305
2013,Finland,109
2021,Slovenia,28
2006,Sweden,0
2008,Sweden,0
2009,Sweden,0
2010,Sweden,0
2011,Sweden,0
2014,Finland,146
2015,Finland,107
2016,Finland,141
2017,Finland,184
2018,Finland,141
2019,Finland,68
2012,Sweden,0
2013,Sweden,0
2014,Sweden,2
2015,Sweden,0
2016,Sweden,0
2017,Sweden,0
2016,France,4367
2017,France,11611
2018,France,8526
2005,Georgia,67
2006,Georgia,108
2007,Georgia,68
2018,Sweden,0
2019,Sweden,0
2020,Sweden,454767
2015,Tajikistan,0
2016,Tajikistan,0
2017,Tajikistan,0
2008,Georgia,107
2009,Georgia,111
2010,Georgia,79
2011,Georgia,85
2012,Georgia,107
2013,Georgia,150
2014,Georgia,174
2015,Georgia,258
2016,Georgia,314
2017,Georgia,5
2018,Georgia,17
2019,Georgia,347
2018,Tajikistan,80
2019,Tajikistan,0
2020,Tajikistan,0
2015,Türkiye,56
2016,Türkiye,30
2017,Türkiye,131
2020,Georgia,227428
2021,Georgia,708676
2021,Hungary,0
2015,Ireland,0
2016,Ireland,0
2017,Ireland,0
2018,Türkiye,96
2019,Türkiye,455
2020,Türkiye,2568
2021,Türkiye,2689
2019,Turkmenistan,0
2005,Ukraine,0
2006,Ukraine,0
2007,Ukraine,41
2008,Ukraine,37
2009,Ukraine,36
2010,Ukraine,21
2011,Ukraine,0
2012,Ukraine,27
2013,Ukraine,10
2014,Ukraine,3
2015,Ukraine,7
2016,Ukraine,13
2017,Ukraine,51
2018,Italy,80
2019,Italy,68
2005,Kazakhstan,0
2006,Kazakhstan,0
2007,Kazakhstan,0
2008,Kazakhstan,0
2018,Ukraine,0
2019,Ukraine,13
2020,Ukraine,1069680
2021,Ukraine,2608204
2019,Uzbekistan,1
2020,Uzbekistan,1008
2009,Kazakhstan,0
2010,Kazakhstan,0
2011,Kazakhstan,0
2012,Kazakhstan,0
2013,Kazakhstan,0
2014,Kazakhstan,3
2015,Kazakhstan,0
2016,Kazakhstan,0
2017,Kazakhstan,1411
2018,Kazakhstan,3567
2019,Kazakhstan,250
2020,Kazakhstan,141063
2021,Kazakhstan,939
2005,Kyrgyzstan,46
2006,Kyrgyzstan,25
2007,Kyrgyzstan,5
2008,Kyrgyzstan,46
2009,Kyrgyzstan,19
2010,Kyrgyzstan,24
2011,Kyrgyzstan,8
2012,Kyrgyzstan,7
2013,Kyrgyzstan,189
2014,Kyrgyzstan,26
2015,Kyrgyzstan,72
2016,Kyrgyzstan,7
2017,Kyrgyzstan,1292
2018,Kyrgyzstan,70
2019,Kyrgyzstan,105
2020,Kyrgyzstan,81156
2020,Lithuania,110097
2021,Lithuania,519597
2021,Hungary,0
2015,Ireland,0
2016,Ireland,0
2017,Ireland,0
2018,Italy,80
2019,Italy,68
2005,Kazakhstan,0
2006,Kazakhstan,0
2007,Kazakhstan,0
2008,Kazakhstan,0
2009,Kazakhstan,0
2010,Kazakhstan,0
2011,Kazakhstan,0
2012,Kazakhstan,0
2013,Kazakhstan,0
2014,Kazakhstan,3
2015,Kazakhstan,0
2016,Kazakhstan,0
2017,Kazakhstan,1411
2018,Kazakhstan,3567
2019,Kazakhstan,250
2020,Kazakhstan,141063
2021,Kazakhstan,939
2021,Türkiye,2689
2019,Turkmenistan,0
2005,Albania,11
2006,Albania,3
2007,Albania,2
2008,Albania,3
2005,Kyrgyzstan,46
2006,Kyrgyzstan,25
2007,Kyrgyzstan,5
2008,Kyrgyzstan,46
2009,Kyrgyzstan,19
2010,Kyrgyzstan,24
2009,Albania,3
2010,Albania,1025
2011,Albania,208
2012,Albania,20
2013,Albania,13
2014,Albania,154
2011,Kyrgyzstan,8
2012,Kyrgyzstan,7
2013,Kyrgyzstan,189
2014,Kyrgyzstan,26
2015,Kyrgyzstan,72
2016,Kyrgyzstan,7
2015,Albania,19
2016,Albania,15
2017,Albania,5
2018,Albania,18
2019,Albania,13
2020,Albania,33
2017,Kyrgyzstan,1292
2018,Kyrgyzstan,70
2019,Kyrgyzstan,105
2020,Kyrgyzstan,81156
2020,Lithuania,110097
2021,Lithuania,519597
2005,Austria,111
2006,Austria,61
2007,Austria,109
2008,Austria,152
2009,Austria,119
2010,Austria,65
2011,Austria,57
2012,Austria,58
2013,Austria,583
2014,Austria,30
2015,Austria,196
2016,Austria,60
2017,Austria,271
2018,Austria,29
2019,Austria,55
2020,Austria,44
2005,Armenia,3139
2006,Armenia,4577
2005,Montenegro,0
2006,Montenegro,232
2007,Montenegro,0
2008,Montenegro,0
2009,Montenegro,2
2010,Montenegro,0
2007,Armenia,5866
2008,Armenia,6686
2009,Armenia,5787
2010,Armenia,3415
2011,Armenia,1202
2012,Armenia,3420
2013,Armenia,8647
2015,Armenia,9213
2016,Armenia,9228
2017,Armenia,10688
2018,Armenia,11213
2019,Armenia,12502
2011,Montenegro,0
2012,Montenegro,0
2013,Montenegro,31
2014,Montenegro,0
2015,Montenegro,0
2016,Montenegro,6
2020,Armenia,167298
2021,Armenia,190641
2005,Bulgaria,365
2006,Bulgaria,0
2007,Bulgaria,0
2008,Bulgaria,7
2009,Bulgaria,0
2010,Bulgaria,7
2011,Bulgaria,0
2012,Bulgaria,0
2013,Bulgaria,0
2014,Bulgaria,297
2017,Montenegro,0
2018,Montenegro,2
2020,Montenegro,0
2021,Montenegro,0
2017,Netherlands,0
2019,Netherlands,0
2015,Bulgaria,1037
2016,Bulgaria,1116
2017,Bulgaria,1
2018,Bulgaria,0
2019,Bulgaria,145
2020,Bulgaria,0
2015,Belarus,0
2016,Belarus,0
2017,Belarus,0
2018,Belarus,0
2019,Belarus,0
2020,Belarus,0
2017,Norway,1310
2015,Portugal,1266
2016,Portugal,1550
2017,Portugal,1906
2018,Portugal,486
2019,Portugal,584
2021,Belarus,0
2017,Croatia,38
2005,Cyprus,0
2006,Cyprus,1
2007,Cyprus,3
2008,Cyprus,15
2020,Portugal,421979
2021,Portugal,993608
2005,Romania,2559
2006,Romania,2781
2007,Romania,187
2008,Romania,638
2009,Cyprus,6
2010,Cyprus,1
2011,Cyprus,39
2012,Cyprus,4
2013,Cyprus,1
2014,Cyprus,0
2015,Cyprus,0
2016,Cyprus,9
2018,Cyprus,5
2021,Cyprus,1
2015,Czechia,0
2016,Czechia,0
2009,Romania,750
2010,Romania,2775
2011,Romania,1119
2012,Romania,488
2013,Romania,638
2014,Romania,885
2017,Czechia,1
2015,Denmark,0
2016,Denmark,0
2017,Denmark,0
2018,Denmark,0
2019,Denmark,0
2020,Denmark,167352
2005,Estonia,11
2006,Estonia,0
2007,Estonia,0
2008,Estonia,0
2009,Estonia,0
2015,Romania,744
2016,Romania,2263
2017,Romania,160
2018,Romania,0
2019,Romania,25
2020,Romania,27
2010,Estonia,600
2011,Estonia,0
2012,Estonia,0
2013,Estonia,0
2014,Estonia,0
2015,Estonia,0
2016,Estonia,0
2017,Estonia,0
2018,Estonia,0
2005,Finland,458
2006,Finland,212
2007,Finland,142
2008,Finland,265
2009,Finland,193
2010,Finland,178
2011,Finland,124
2012,Finland,305
2013,Finland,109
2014,Finland,146
2015,Finland,107
2016,Finland,141
2017,Finland,184
2018,Finland,141
2019,Finland,68
2021,Romania,4350
2005,Serbia,54
2006,Serbia,399
2007,Serbia,28
2008,Serbia,72
2009,Serbia,45
2016,France,4367
2017,France,11611
2018,France,8526
2005,Georgia,67
2006,Georgia,108
2007,Georgia,68
2010,Serbia,228
2011,Serbia,94
2012,Serbia,554
2013,Serbia,91
2014,Serbia,5
2016,Serbia,5
2008,Georgia,107
2009,Georgia,111
2010,Georgia,79
2011,Georgia,85
2012,Georgia,107
2013,Georgia,150
2017,Serbia,2
2018,Serbia,640
2020,Serbia,3
2021,Serbia,99
2005,Slovenia,28
2006,Slovenia,24
2014,Georgia,174
2015,Georgia,258
2016,Georgia,314
2017,Georgia,5
2018,Georgia,17
2019,Georgia,347
2007,Slovenia,18
2008,Slovenia,20
2009,Slovenia,24
2010,Slovenia,27
2011,Slovenia,29
2012,Slovenia,32
2013,Slovenia,28
2014,Slovenia,16
2015,Slovenia,28
2016,Slovenia,22
2017,Slovenia,13
2018,Slovenia,23
2019,Slovenia,14
2020,Slovenia,15
2021,Slovenia,28
2006,Sweden,0
2008,Sweden,0
2009,Sweden,0
2010,Sweden,0
2011,Sweden,0
2012,Sweden,0
2013,Sweden,0
2014,Sweden,2
2015,Sweden,0
2016,Sweden,0
2017,Sweden,0
2018,Sweden,0
2019,Sweden,0
2020,Sweden,454767
2015,Tajikistan,0
2016,Tajikistan,0
2017,Tajikistan,0
2018,Tajikistan,80
2019,Tajikistan,0
2020,Tajikistan,0
2015,Türkiye,56
2016,Türkiye,30
2017,Türkiye,131
2018,Türkiye,96
2019,Türkiye,455
2020,Türkiye,2568
2021,Türkiye,2689
2019,Turkmenistan,0
2005,Ukraine,0
2006,Ukraine,0
2007,Ukraine,41
2008,Ukraine,37
2009,Ukraine,36
2010,Ukraine,21
2011,Ukraine,0
2012,Ukraine,27
2013,Ukraine,10
2014,Ukraine,3
2015,Ukraine,7
2016,Ukraine,13
2017,Ukraine,51
2018,Ukraine,0
2019,Ukraine,13
2020,Ukraine,1069680
2021,Ukraine,2608204
2019,Uzbekistan,1
2020,Uzbekistan,1008
2021,Uzbekistan,1637
2020,Georgia,227428
2021,Georgia,708676
2021,Uzbekistan,1637
2021,Uzbekistan,1637
