Year,GeoAreaName,Value
2013,Belarus,0
2014,Belarus,6
2015,Belarus,0
2016,Belarus,8
2014,Netherlands,9
2015,Netherlands,9
2016,Netherlands,9
2017,Netherlands,9
2018,Netherlands,9
2019,Netherlands,6
2020,Netherlands,6
2021,Netherlands,6
2008,Norway,8
2009,Norway,8
2010,Norway,8
2017,Belarus,1
2018,Belarus,8
2019,Belarus,1
2020,Belarus,1
2021,Belarus,1
2011,Norway,8
2012,Norway,8
2013,Norway,8
2014,Norway,8
2015,Norway,8
2016,Norway,8
2017,Norway,8
2018,Norway,8
2019,Norway,8
2008,Croatia,2
2009,Croatia,3
2010,Croatia,3
2011,Croatia,8
2012,Croatia,4
2013,Croatia,3
2014,Croatia,4
2015,Croatia,3
2016,Croatia,9
2017,Croatia,4
2020,Norway,2
2021,Norway,2
2008,Poland,6
2009,Poland,7
2010,Poland,8
2011,Poland,10
2012,Poland,9
2013,Poland,9
2014,Poland,4
2015,Poland,8
2016,Poland,4
2018,Croatia,4
2019,Croatia,9
2020,Croatia,4
2021,Croatia,1
2008,Cyprus,1
2009,Cyprus,1
2010,Cyprus,1
2011,Cyprus,1
2012,Cyprus,1
2013,Cyprus,1
2014,Cyprus,2
2015,Cyprus,2
2016,Cyprus,2
2017,Cyprus,2
2018,Cyprus,2
2019,Cyprus,2
2020,Cyprus,2
2008,Czechia,8
2009,Czechia,8
2010,Czechia,8
2017,Poland,2
2018,Poland,3
2019,Poland,0
2008,Portugal,9
2009,Portugal,4
2010,Portugal,4
2011,Portugal,2
2012,Portugal,2
2011,Czechia,8
2012,Czechia,8
2013,Czechia,8
2014,Czechia,9
2015,Czechia,9
2016,Czechia,9
2017,Czechia,9
2018,Czechia,9
2019,Czechia,9
2020,Czechia,9
2021,Czechia,0
2008,Denmark,9
2009,Denmark,2
2010,Denmark,10
2011,Denmark,11
2012,Denmark,11
2013,Denmark,11
2014,Denmark,11
2015,Denmark,11
2016,Denmark,11
2017,Denmark,11
2018,Denmark,11
2019,Denmark,11
2013,Portugal,2
2014,Portugal,9
2015,Portugal,9
2020,Denmark,11
2008,Estonia,7
2009,Estonia,7
2010,Estonia,7
2011,Estonia,7
2012,Estonia,7
2013,Estonia,7
2014,Estonia,8
2015,Estonia,8
2016,Estonia,8
2017,Estonia,8
2018,Estonia,2
2019,Estonia,2
2008,Finland,1
2009,Finland,1
2010,Finland,1
2016,Portugal,9
2017,Portugal,9
2018,Portugal,9
2011,Finland,7
2012,Finland,7
2013,Finland,7
2014,Finland,7
2015,Finland,7
2016,Finland,7
2017,Finland,7
2018,Finland,7
2019,Finland,7
2020,Finland,7
2008,France,3
2009,France,2
2019,Portugal,9
2020,Portugal,4
2021,Portugal,2
2010,France,6
2011,France,5
2012,France,6
2008,Romania,8
2009,Romania,8
2010,Romania,8
2013,France,5
2014,France,7
2015,France,6
2011,Romania,8
2012,Romania,8
2013,Romania,9
2016,France,7
2017,France,6
2018,France,4
2019,France,0
2020,France,0
2008,Georgia,0
2009,Georgia,0
2010,Georgia,0
2011,Georgia,0
2012,Georgia,0
2013,Georgia,0
2014,Georgia,0
2015,Georgia,0
2014,Romania,9
2015,Romania,9
2016,Romania,9
2016,Georgia,0
2017,Georgia,0
2018,Georgia,0
2019,Georgia,4
2020,Georgia,0
2008,Germany,2
2009,Germany,2
2010,Germany,10
2011,Germany,2
2012,Germany,2
2013,Germany,3
2014,Germany,2
2015,Germany,9
2017,Romania,9
2018,Romania,9
2019,Romania,8
2016,Germany,10
2017,Germany,9
2018,Germany,9
2019,Germany,9
2020,Germany,2
2008,Greece,1
2008,Serbia,1
2009,Serbia,1
2010,Serbia,1
2011,Serbia,1
2012,Serbia,1
2013,Serbia,1
2009,Greece,1
2010,Greece,1
2011,Greece,1
2012,Greece,1
2013,Greece,1
2014,Greece,2
2015,Greece,6
2016,Greece,2
2017,Greece,2
2018,Greece,2
2019,Greece,2
2008,Hungary,8
2009,Hungary,8
2010,Hungary,8
2011,Hungary,8
2012,Hungary,8
2013,Hungary,8
2014,Hungary,9
2015,Hungary,9
2016,Hungary,9
2017,Hungary,9
2018,Hungary,9
2019,Hungary,9
2008,Iceland,1
2014,Serbia,1
2015,Serbia,1
2016,Serbia,2
2017,Serbia,2
2018,Serbia,2
2019,Serbia,2
2009,Iceland,8
2010,Iceland,8
2011,Iceland,8
2012,Iceland,8
2013,Iceland,8
2014,Iceland,8
2015,Iceland,8
2016,Iceland,8
2017,Iceland,8
2018,Iceland,8
2019,Iceland,8
2020,Serbia,2
2008,Slovakia,1
2009,Slovakia,1
2010,Slovakia,1
2011,Slovakia,1
2012,Slovakia,1
2013,Slovakia,8
2014,Slovakia,9
2020,Iceland,8
2008,Ireland,1
2009,Ireland,1
2010,Ireland,2
2011,Ireland,2
2012,Ireland,3
2013,Ireland,2
2014,Ireland,4
2015,Ireland,3
2016,Ireland,4
2017,Ireland,3
2018,Ireland,4
2019,Ireland,10
2020,Ireland,4
2008,Italy,2
2009,Italy,2
2010,Italy,9
2011,Italy,2
2012,Italy,2
2013,Italy,2
2015,Slovakia,9
2016,Slovakia,9
2017,Slovakia,9
2018,Slovakia,9
2014,Italy,2
2015,Italy,9
2016,Italy,2
2017,Italy,9
2018,Italy,2
2019,Italy,9
2020,Italy,2
2008,Kazakhstan,7
2009,Kazakhstan,7
2010,Kazakhstan,7
2011,Kazakhstan,7
2012,Kazakhstan,7
2013,Kazakhstan,7
2014,Kazakhstan,8
2015,Kazakhstan,8
2016,Kazakhstan,8
2017,Kazakhstan,8
2018,Kazakhstan,8
2019,Kazakhstan,8
2020,Kazakhstan,8
2008,Kyrgyzstan,0
2009,Kyrgyzstan,0
2010,Kyrgyzstan,0
2011,Kyrgyzstan,0
2012,Kyrgyzstan,0
2013,Kyrgyzstan,0
2014,Kyrgyzstan,0
2015,Kyrgyzstan,0
2016,Kyrgyzstan,0
2019,Slovakia,9
2008,Slovenia,1
2009,Slovenia,8
2010,Slovenia,1
2011,Slovenia,1
2012,Slovenia,9
2013,Slovenia,2
2014,Slovenia,9
2015,Slovenia,9
2016,Slovenia,2
2017,Slovenia,10
2018,Slovenia,3
2019,Slovenia,10
2020,Slovenia,10
2008,Spain,10
2017,Kyrgyzstan,0
2018,Kyrgyzstan,0
2019,Kyrgyzstan,0
2020,Kyrgyzstan,0
2008,Latvia,6
2009,Latvia,6
2010,Latvia,6
2011,Latvia,6
2012,Latvia,7
2013,Latvia,7
2014,Latvia,7
2015,Latvia,7
2016,Latvia,7
2009,Spain,10
2010,Spain,9
2011,Spain,9
2012,Spain,8
2013,Spain,8
2014,Spain,9
2015,Spain,10
2017,Latvia,7
2018,Latvia,7
2019,Latvia,7
2020,Latvia,2
2008,Liechtenstein,0
2009,Liechtenstein,0
2016,Spain,10
2017,Spain,10
2018,Spain,7
2019,Spain,7
2020,Spain,5
2021,Spain,1
2010,Liechtenstein,0
2011,Liechtenstein,0
2012,Liechtenstein,0
2013,Liechtenstein,0
2014,Liechtenstein,0
2015,Liechtenstein,0
2016,Liechtenstein,0
2017,Liechtenstein,0
2018,Liechtenstein,0
2019,Liechtenstein,0
2020,Liechtenstein,0
2021,Liechtenstein,0
2008,Lithuania,1
2009,Lithuania,8
2010,Lithuania,8
2011,Lithuania,8
2012,Lithuania,8
2013,Lithuania,8
2014,Lithuania,9
2015,Lithuania,9
2016,Lithuania,9
2017,Lithuania,9
2018,Lithuania,9
2019,Lithuania,9
2020,Lithuania,9
2008,Luxembourg,2
2008,Sweden,7
2009,Sweden,7
2010,Sweden,8
2009,Luxembourg,2
2010,Luxembourg,3
2011,Luxembourg,2
2012,Luxembourg,9
2013,Luxembourg,8
2014,Luxembourg,11
2015,Luxembourg,10
2016,Luxembourg,11
2017,Luxembourg,10
2018,Luxembourg,11
2011,Sweden,7
2012,Sweden,7
2013,Sweden,8
2014,Sweden,8
2015,Sweden,10
2016,Sweden,9
2017,Sweden,9
2018,Sweden,10
2019,Sweden,9
2019,Luxembourg,9
2020,Luxembourg,9
2009,Malta,1
2010,Malta,8
2011,Malta,1
2012,Malta,1
2013,Malta,1
2014,Malta,2
2020,Sweden,9
2021,Sweden,8
2008,Switzerland,8
2009,Switzerland,2
2010,Switzerland,2
2011,Switzerland,8
2012,Switzerland,2
2013,Switzerland,2
2014,Switzerland,8
2015,Switzerland,2
2016,Switzerland,2
2017,Switzerland,8
2018,Switzerland,2
2019,Switzerland,2
2020,Switzerland,2
2008,Türkiye,1
2009,Türkiye,1
2010,Türkiye,1
2011,Türkiye,1
2012,Türkiye,1
2013,Türkiye,1
2014,Türkiye,1
2015,Türkiye,1
2016,Türkiye,2
2017,Türkiye,2
2018,Türkiye,2
2019,Türkiye,1
2008,Ukraine,0
2009,Ukraine,0
2010,Ukraine,0
2011,Ukraine,0
2012,Ukraine,0
2013,Ukraine,0
2014,Ukraine,0
2015,Ukraine,0
2016,Ukraine,0
2017,Ukraine,0
2018,Ukraine,0
2019,Ukraine,0
2020,Ukraine,0
2008,North Macedonia,0
2009,North Macedonia,0
2010,North Macedonia,0
2011,North Macedonia,0
2012,North Macedonia,0
2013,North Macedonia,0
2014,North Macedonia,0
2015,North Macedonia,0
2016,North Macedonia,0
2017,North Macedonia,0
2018,North Macedonia,0
2019,North Macedonia,0
2008,Uzbekistan,2
2009,Uzbekistan,0
2010,Uzbekistan,0
2011,Uzbekistan,0
2012,Uzbekistan,0
2013,Uzbekistan,0
2014,Uzbekistan,3
2015,Uzbekistan,3
2016,Uzbekistan,3
2017,Uzbekistan,3
2018,Uzbekistan,3
2019,Uzbekistan,3
2015,Malta,2
2016,Malta,2
2017,Malta,2
2018,Malta,2
2019,Malta,2
2020,Malta,2
2018,Albania,0
2019,Albania,0
2020,Albania,0
2021,Albania,0
2021,Albania,0
